controlno,Title,Author,Callno,Accession,Copyright
82311112733,Tourism planning and management,"Choudhary, Vikash",338.4791 C552 10E,37408,2010
70710093741,The Labor Code of the Philippines,Vicente B. Foz,344.01 F796 10E,36702,2010
120910135332,Guide on employee compensation and benefits,"Villanueva, Elvin B.",344.01 V718 10E,36995,2010
81214152448,Entrepreneurship and small firms,"Deakins, David",338.04 D279 10E,38585,2010
120315130940,Basic statistics with probability,"Del Rosario, Asuncion C. M",310 D364 10E,39418,2010
93010114813,Food and beverage service fundamentals,"De Asis, Lucio D.",338.476 D285 10E,36879,2010
70710093957,Family Code of the Philippines,"Aralar, Reynaldo B.",346.015 A116 010E,36709,2010
70912093857,Microeconomics,"Slavin, Stephen L.",338.5 S631 10E,37747,2010
70912094112,Macroeconomics,"Slavin, Stephen L.",339 S631 10E,37746,2010
81214144128,Sociology : a down-to-earth approach core concepts,"Henslin, James M.",301 H526 10E,38576,2010
91812082834,Marketing for hospitality and tourism,"Kotler, Philips",338.4793 K87 10E,37854,2010
82311113653,Language and literature assessment,"Go, Mildred B.",306.449 G573 10E,37371,2010
82311112910,Tourism planning and management,"Shrivastava, Atul",338.4791 S561 10E,37407,2010
93004023321,Academic writing skills,"Alamis, Ma. Melvyn P.",302.2244 A318 10E,38730,2010
82311113035,Tourism,"Gill, Pushpinder S.",338.4791 G475 10E,37413,2010
93010111516,Principles of tourism,"Vibal, Victor R.",338.4791 V624 10E,36848,2010
93010111642,Tourism management,"Verma, Ravindra",338.4791 V522 10E,36853,2010
82311113149,Income taxation,"Ampongan, Omar Erasmo G.",336.24 A526 10E,37421,2010
82311113149,Income taxation,"Ampongan, Omar Erasmo G.",336.24 A526 10E,37422,2010
81214144128,Sociology : a down-to-earth approach core concepts,"Henslin, James M.",301 H526 10E,38575,2010
82312133531,General sociology,"Colon, Salvacion M.",301 C719 10E,37943,2010
93010112245,Tourism ethics,"Shrivastara, Atul",338.4791 S561 10E,36854,2010
120910135514,Travel agency and tour operation,"Sharma, Lalita",338.4791 S531 10E,36961,2010
82311113653,Language and literature assessment,"Go, Mildred B.",306.449 G573 10E,37372,2010
93010112638,Environment and tourism,Geetanjali,338.4791 G298 10E,36852,2010
93010113612,Sustainable tourism,Gareth Covington,338.4791 C873 10E,36849,2010
93010113924,Educational tourism,"Choudhary, Vikash",338.4791 C552 ET 10E,36856,2010
93010114312,Business of tourism,"Choudhary, Vikash",338.4791 C552 BT 10E,36855,2010
93010114813,Food and beverage service fundamentals,"De Asis, Lucio D.",338.476 D285 10E,36878,2010
82311113653,Language and literature assessment,"Go, Mildred B.",306.449 G573 10E,37398,2010
82312133531,General sociology,"Colon, Salvacion M.",301 C719 10E,37942,2010
93010111940,Dynamics of tourism,"Verma, Ravindra",338.4791 V522 DT 10E,36850,2010
93010112109,Second home tourism,"Singh, Mahesh Chandia",338.4791 S617 10E,36851,2010
70411161117,Essentials of human behavior in organizations,"Salvador, Samuel Mejia",302.35 S182 10E,37290,2010
61311163853,National internal revenue code,"Aduana, Nick L.",343.04 A244 10E,37303,2010
80111153425,Fundamentals of speech communication,"Abulencia, Efren F.",302.2242 A166 10E,37187,2010
80811112002,Employment and outsourcing under Philippine law,"Azucena, C A.",331.125 A997 10E,37389,2010
80111153425,Fundamentals of speech communication,"Abulencia, Efren F.",302.2242 A166 10E,37188,2010
71211113455,The waiter's handbook,"Brown, Graham",338.476 B877 10E,37078,2010
111910160631,Elementary Statistics,"Almeda, Josefina Venegas",310 A447 10E,36972,2010
102722153241,The five love languages of teenagers,"Chapman, Gary",305.235 C466 2010,40727,2010
70411161754,Philippine labor standards guidebook,"Protacio, Sally Solidum",344.01 P967 10E,37305,2010
12716133610,Food business ideas and edible gifts,"Barrera, Vicky Veloso",338.19 B272 10E,39382,2010
80111153734,CPA reviewer in taxation,"Ampongan, Omar Erasmo G.",336.2 A526 10E,37344,2010
80812132450,Tourism management,"Page, Stephen J.",338.4793 P133 10E,37716,2010
70411161117,Essentials of human behavior in organizations,"Salvador, Samuel Mejia",302.35 S182 10E,37289,2010
70411161002,Human behavior in organization,"Moorhead, Gregory",302.35 M825 10E,37271,2010
80111153734,CPA reviewer in taxation,"Ampongan, Omar Erasmo G.",336.2 A526 10E,37345,2010
71211141440,Philippine law on local government taxation,"Ursal, Sofronio B.",343.04 U82 10E,37273,2010
71211141254,How to pass the bar exams,"Villanueva, Elvin B.",340.076 V718 10E,37258,2010
60512105038,Entrepreneurship,"Banastao, Cristina B.",338.04 B212 10E,37519,2010
70411160437,Sociology,"Macionis, John J.",301 M152 10E,37230,2010
61311163853,National internal revenue code,"Aduana, Nick L.",343.04 A244 10E,37304,2010
81112085552,The law on partnership and private corporations,"De Leon, Hector S.",346.0682 D346 12E,37805,2010
112018082930,"My maid invests in the stock market . . . and why you should, too!","Sanchez, Bo",332.678 S237 10E,40735,2010
72412134039,Entrepreneurship and small business management,"Medina, Roberto G.",338.04 M491 10E,37811,2010
91310150221,The new quizzer in taxation,"Reyes, Virgilio D.",336.2 R456 10E,36823,2010
80812132327,Marketing in travel and tourism,"Middleton, Victor T. C.",338.4973 M629 10E,37710,2010
71211113817,Principles of tourism 2,"Santos, Buen",338.4791 S237 10E,37075,2010
112014134753,Comprehensive review of taxation,"De Leon, Hector S.",336.2 D346 10E,38876,2010
91310145142,The new Philippine transfer and business taxes,"Reyes, Virgilio D.",346.0436 R456 10E,36818,2010
91310145400,The new income tax law and accounting,"Reyes, Virgilio D.",343.052 R456 10E,36816,2010
72412134039,Entrepreneurship and small business management,"Medina, Roberto G.",338.04 M491 10E,37810,2010
71212113136,Constitution made simple,"De Leon, Hector S.",342.02 D346 10E,37667,2010
91310145142,The new Philippine transfer and business taxes,"Reyes, Virgilio D.",346.0436 R456 10E,36817,2010
81112085357,Students manual on the constitution,"De Leon, Hector S.",342.02 D346 10E,37736,2010
91310142540,Reviewer in management advisory services,"Roque, Rodelio S.",658.1511 R786 10E,36826,2010
101719121314,What do you fear to lose? = What do you lose to fear?,"Lapiz, Eduardo",302.17 L313 10E,41499,2010
81112085552,The law on partnership and private corporations,"De Leon, Hector S.",346.0682 D346 12E,37804,2010
91310145400,The new income tax law and accounting,"Reyes, Virgilio D.",343.052 R456 10E,36815,2010
61311164542,Compensation,"Milkovich, George T.",331.21 M664 11E,37245,2011
71816130015,"Human resource forms, notices and contracts made easy","Villanueva, Elvin B.",331 V718 11E,39530,2011
72412134311,Textbook on the Philippine constitution,"De Leon, Hector S.",342.02 D346 11E,37682,2011
71211141612,BIR issuances,"Duncano, Danilo A.",343.055 D912 11E,37239,2011
71816130015,"Human resource forms, notices and contracts made easy","Villanueva, Elvin B.",331 V718 11E,39529,2011
72412134311,Textbook on the Philippine constitution,"De Leon, Hector S.",342.02 D346 11E,37797,2011
72412134311,Textbook on the Philippine constitution,"De Leon, Hector S.",342.02 D346 11E,37798,2011
72412134311,Textbook on the Philippine constitution,"De Leon, Hector S.",342.02 D346 11E,37796,2011
80812131703,Basic finance,"Mayo, Herbert B.",332 M473 11E,37913,2011
11416084838,CPA reviewer in taxation,"Aduana, Nick L.",336.2 A244 11E,39305,2011
81112085249,Basic approach to income taxation,"Dimaampao, Japar B.",336.24 D582 11E,37735,2011
71816130015,"Human resource forms, notices and contracts made easy","Villanueva, Elvin B.",331 V718 11E,39531,2011
112018082516,9 keys to successful leadership,"Merritt, James",303.34 M572 11E,40678,2011
81214151613,Multinational business finance,"Eiteman, David K.",332.042 E34 11E,38646,2011
11416084838,CPA reviewer in taxation,"Aduana, Nick L.",336.2 A244 11E,39304,2011
70912093728,Micro economics simplified,"Avila-Bato, Ma. Jesusa",338.5 A958 11E,37631,2011
71211141128,Understanding food,"Brown, Amy",338.476 B877 11E,37204,2011
70912094227,Macro economics simplified,"Viray, Edilberto",339 V813 11E,37654,2011
61311163748,The law on obligations and contracts for business students,"Suarez, Carlos B.",346.07 S939 11E,37251,2011
90919154755,Essential of human behavior in organization,"Salvador, Samuel M.",302.35 S182 11E,38398,2011
70411161441,Modern food service purchasing,"Garlough, Robert",338.476 G233 11E,37203,2011
112018082516,9 keys to successful leadership,"Merritt, James",303.34 M572 11E,40677,2011
21220144342,Transfer and business taxes,"Ampongan, Omar Erasmo G.",336.2 A526 11E,41625,2011
60512104829,Tourism planning and development,"Cruz, Zenaida L.",338.4791 C957 TPD,37466,2011
92904051905,Contextualizing oral communication,"Antonio, Mary Ann K.",302.2242 A635 11E,38727,2011
60512104829,Tourism planning and development,"Cruz, Zenaida L.",338.4791 C957 TPD,37467,2011
61311150906,Negotiable instruments for business students : (law and application),"Soriano, Fidelito R.",346.096 S714 11E,37250,2011
70912094227,Macro economics simplified,"Viray, Edilberto",339 V813 11E,37653,2011
11816140055,Technical communication,Technical communication,302.22 T114 12E,39315,2012
72412134428,Understanding the Philippine constitution,"Corpuz, Ronald M.",342.02 C822 12E,37691,2012
72412134530,Philippine history and constitution,"Corpuz, Ronald M.",342.02 C822 12E PHC,37690,2012
51915142733,Philippine tourist destination,"So, Paul Lim",338.409599 S676 12E,38997,2012
51118101156,12 proven habits of winning leaders,"Byrd, Bill",303.34 B995 12E,40235,2012
80816140336,Income taxation: (with tax principles and remedies),"Ampongan, Omar Erasmo G.",336.24 A526 12E,39681,2012
80816141606,Income tax law and accounting : a new approach,"Reyes, Virgilio D.",336.24 R456 12E,39662,2012
12716133434,Midas touch,"Trump, Donald J",338.04 T867 12E,39381,2012
80816141606,Income tax law and accounting : a new approach,"Reyes, Virgilio D.",336.24 R456 12E,39670,2012
80816141737,CPA reviewer in business law,"Ampongan, Omar Erasmo G.",346.07 A526 12E,39709,2012
81112085000,Principles of economics,"Mankiw, N. Gregory",330 M278 12E,37919,2012
81112085131,Reviewer in taxation,"Tamayo, Asser S.",336.2 T153 12E,37680,2012
12716132943,Simplified and procedural handbook on income taxation,"Aduana, Nick L.",336.2 A244 12E,39407,2012
12716132339,Principles of economics,"Arnold, Roger A.",330 A758 12E,39287,2012
90919153554,Organizational behavior and management in Philippine organizations,"Zarate, Cynthia A.",302.35 Z36 12E,38220,2012
81112085131,Reviewer in taxation,"Tamayo, Asser S.",336.2 T153 12E,37687,2012
11816140055,Technical communication,Technical communication,302.22 T114 12E,39314,2012
81214150113,Understanding children and teens (a worktext on child and adolescent development),"Penetrante, Marylendra A.",305.231 P397 12E,38631,2012
81214150537,Principles of economics,"Case, Karl E.",330 C337 12E,38608,2012
81214150537,Principles of economics,"Case, Karl E.",330 C337 12E,38609,2012
81214150537,Principles of economics,"Case, Karl E.",330 C337 12E,38610,2012
81214150537,Principles of economics,"Case, Karl E.",330 C337 12E,38611,2012
81214151904,Introduction to environmental science,"Miller, G. Tyler, Jr.",333.7 M648 12E,38645,2012
11416084422,Economics,"McConnell, Campbell R.",330 M129 12E,39363,2012
82312133734,International business,McGraw-Hill,338.88 M147 12E,37910,2012
90919153554,Organizational behavior and management in Philippine organizations,"Zarate, Cynthia A.",302.35 Z36 12E,38218,2012
12716132943,Simplified and procedural handbook on income taxation,"Aduana, Nick L.",336.2 A244 12E,39406,2012
111512151756,Understanding investment analysis and portfolio management,"Brown, Keith C.",332.6 B878 12E,37881,2012
91812082634,Total quality management for hospitality and tourism,"Ford, Robert C.",338.4793 F711 12E,37902,2012
90919153554,Organizational behavior and management in Philippine organizations,"Zarate, Cynthia A.",302.35 Z36 12E,38219,2012
93004023836,Guidebook in student teaching,"Vega, Violeta A.",370.71 V422 12E,38716,2012
120315131138,Business statistics with prpbability,"Del Rosario, Asuncion C. M",310 D364 12E,39422,2012
111512151756,Understanding investment analysis and portfolio management,"Brown, Keith C.",332.6 B878 12E,37904,2012
112014133907,Basic statistics,"Brase, Charles Henry",310 B823 12E,38848,2012
120315130800,Business statistics,"Cabero, Jonathan B.",310 C114 13E,39342,2013
120315130800,Business statistics,"Cabero, Jonathan B.",310 C114 13E,39343,2013
112014130541,Constitution made simple,"De Leon, Hector S.",342.02 D346 13E,39180,2013
112014130541,Constitution made simple,"De Leon, Hector S.",342.02 D346 13E,38861,2013
81214153300,Introductory microeconomics,"Pagoso, Cristobal M.",338.5 P139 13E,38606,2013
81214153300,Introductory microeconomics,"Pagoso, Cristobal M.",338.5 P139 13E,38607,2013
81214154032,Introductory macroeconomics,"Pagoso, Cristobal M.",339 P139 13E,38612,2013
81214154032,Introductory macroeconomics,"Pagoso, Cristobal M.",339 P139 13E,38614,2013
51118111353,Reflection on Martial Law: saving the Republic,"Kapunan, Rod P.",342.0628 K17 13E,40207,2013
81214154809,"The law on sales, agency and credit transactions","De Leon, Hector S.",346.072 D346 13E,38643,2013
81417152616,Speak smart,"San Miguel, Josefina G.",302.2242 S196 13E,40045,2013
81417152616,Speak smart,"San Miguel, Josefina G.",302.2242 S196 13E,40046,2013
112014130541,Constitution made simple,"De Leon, Hector S.",342.02 D346 13E,38860,2013
112014130333,Tourism planning and development,"Cruz, Reil G",N/A,38831-2,2013
112014130116,Human behavior in organization,"Medina, Roberto G.",302.35 M491 13E,302.35,2013
81214154032,Introductory macroeconomics,"Pagoso, Cristobal M.",339 P139 13E,38613,2013
52015083317,Travel and tour operations in the Philippines,"Claravall, Bienvenido G.",338.4791 C591 13E,38994,2013
112114143039,Food service and bartending,"Roldan, Amelia S.",338.476 R744 13E,38906,2013
111512151922,Income taxation made easy,"Ballada, Win",336.24 B188 13E,38029,2013
111512151922,Income taxation made easy,"Ballada, Win",336.24 B188 13E,38028,2013
111512151922,Income taxation made easy,"Ballada, Win",336.24 B188 13E,38027,2013
111512151922,Income taxation made easy,"Ballada, Win",336.24 B188 13E,38026,2013
111512151922,Income taxation made easy,"Ballada, Win",336.24 B188 13E,38025,2013
120315105136,A first look at communication theory,"Griffin, Em",302.2 G851 13E,39360,2013
52015083317,Travel and tour operations in the Philippines,"Claravall, Bienvenido G.",338.4791 C591 13E,38995,2013
120315130800,Business statistics,"Cabero, Jonathan B.",310 C114 13E,39303,2013
51618140523,12 disciplines of leadership excellence : how leaders achieve sustainable high performance,"Tracy, Brian",303.34 T761 13E,40331,2013
101719122612,The politics book,"Atkinson, Sam",320.5 A877 13E,41439,2013
80816140008,"Transfer and business taxation, principles and laws with accounting applications","Valencia, Edwin G.",336.2 V152 13E,39696,2013
80816140735,Income and business taxation made easy,"Ballada, Win",336.24 B188 13E,39713,2013
80816140735,Income and business taxation made easy,"Ballada, Win",336.24 B188 13E,39714,2013
120315130800,Business statistics,"Cabero, Jonathan B.",310 C114 13E,39302,2013
112014134320,"Financial institutions, markets, and money","Kidwell, David W",332.1 K46 13E,38856,2013
112807152619,"Bar review in political law, labor and social legislation","Salvador, Bernardino P. Jr.",340.076 S182,33397,2013
21220153623,Transfer and business taxation made easy,"Ballada, Susan",336.27 B188 13E,41629,2013
21220144125,Investment Mathematics made easy,"Ballada, Win",332.1754 B188 13E,41635,2013
21220144125,Investment Mathematics made easy,"Ballada, Win",332.1754 B188 13E,41636,2013
21220153511,Income taxation,"Valencia, Edwin G.",336.24 V152 13E,41600,2013
21220153511,Income taxation,"Valencia, Edwin G.",336.24 V152 13E,41611,2013
21220144446,Quicknotes taxation,"De Vera, Jack L. A.",336.2 D491 13E,41618,2013
21220154150,Fundamentals of accounting for partnerships and corporations,"Alajar, Joffre M.",346.0682 A317 13E,41602,2013
21220154255,The law on partnerships and private corporations,"De Leon, Hector S.",346.0682 D346 13E,41614,2013
51118101025,The difference you make: changing your world through the import of your influence,"Williams, Pat",302.13 W721 13E,40230,2013
11816152311,"Principles of tourism, part II","Cruz, Zenaida Lansangan",338.4791 C957 13E,39445,2013
102722130657,Defending marriage: twelve arguments for sanity,"Esolen, Anthony",306.81 E76 14E,40730,2014
112014130759,Philippine tourism laws,Cabulay. Danny Araneta,343.07891 C117 14E,38900,2014
51915142855,Fundamentals of food service management,"Cariño, Celia E.",338.476 C277 14E,38975,2014
112114130422,Tourism planning and development,"Cruz, Zenaida Lansangan",338.4791 C957 14E,38818,2014
92904050258,Got a question about taxes? ask the tax whiz!,"Abrea, Raymond A.",336.2 A162 14E,38667,2014
71218125624,Methods of teaching Social Studies,"Kumari, B. Veena",300 K96 14E,40413,2014
21220153401,Income taxation,"Tabag, Enrico D.",336.24 T112 14E,41612,2014
102722083039,Winning strategies for investing,"Germo, Marvin",332.6 G375 14E,40784,2014
21220144720,Philippine income tax,"De Vera, Jack L. A.",336.24 D491 14E,41604,2014
21220144544,Transfer and business taxation,"Tabag, Enrico D.",336.2 T112 14E,41613,2014
52015083715,"Guide meter in food safety and the hazard
Analysis critical control point (HACCP) : a 
reference handbook","Hilario, Jose S.",363.192 H641 14E,39009,2014
52015083715,"Guide meter in food safety and the hazard
Analysis critical control point (HACCP) : a 
reference handbook","Hilario, Jose S.",363.192 H641 14E,39008,2014
11816140637,"Economics, taxation, and agrarian reform","Manapat, Carlos L.",330 M266 14E,39432,2014
101719122458,Kapuso o kapos?: Secrets of happy family,"Lapiz, Eduardo",306.85 l313 14E,41504,2014
71816125811,Basic statistics: a worktext,"Parreño, Elizabeth B",310 P658 14E,39539,2014
112114130422,Tourism planning and development,"Cruz, Zenaida Lansangan",338.4791 C957 14E,38817,2014
11816152424,"Principles of tourism, part I","Cruz, Zenaida Lansangan",338.4791 C957 14E,39444,2014
81214152741,Entrepreneurship and small business management,"Medina, Roberto G.",338.04 M491 14E,38571,2014
81214152741,Entrepreneurship and small business management,"Medina, Roberto G.",338.04 M491 14E,38570,2014
81214152741,Entrepreneurship and small business management,"Medina, Roberto G.",338.04 M491 14E,38569,2014
112114130314,Elements of finance,"Mariano, Norma Dy Lopez",N/A,38768,2014
12716132723,"Financial system, market & managemeng","Laman, Rose Marie B.",332.1 L214 14E,39446,2014
112114130314,Elements of finance,"Mariano, Norma Dy Lopez",N/A,38767,2014
120315105905,Tourism planning and development,"Cruz, Reil G.",338.4791 C957 14E,39433,2014
81214151259,Principles of economics,"Gabay, Bon Kristoffer G.",330 G112 14E,38605,2014
81214151259,Principles of economics,"Gabay, Bon Kristoffer G.",330 G112 14E,38604,2014
51915142855,Fundamentals of food service management,"Cariño, Celia E.",338.476 C277 14E,38976,2014
70417130744,Introductory microeconomics,"Pagoso, Cristobal M.",338.5 P139 14E,40028,2014
31008140053,Curriculum development in the Philippine setting,"Andres, Tomas Quintin D.",375.001 A561,32639,[19 - ?]
20708134309,Life science investigations man and the environment,"Rasmussen, Frederick A.",363.7 R225,32551,[19 - ?]
120407141936,The Ministry of National Defense,Public Information Service,355.6 P976,20757,[19 - ?]
20708134309,Life science investigations man and the environment,"Rasmussen, Frederick A.",363.7 R225,32550,[19 - ?]
22608082102,Science learning and teaching,"Fernandez, Maris S.",371.3 F363,20664,[19 - ?]
31008140053,Curriculum development in the Philippine setting,"Andres, Tomas Quintin D.",375.001 A561,32640,[19 - ?]
31008140053,Curriculum development in the Philippine setting,"Andres, Tomas Quintin D.",375.001 A561,32838,[19 - ?]
21908082531,Human relations in school administration,"Griffths, Daniel E.",371.2 G855,1448,[19 - ?]
22108140123,Principles and strategies of teaching,"Acero, Victoria O.",371.3 A173,817,[19 - ?]
22108140123,Principles and strategies of teaching,"Acero, Victoria O.",371.3 A173,31318,[19 - ?]
31008111839,"Exercises for ""methods of teaching in high schools""","Parker, Samuel Chester",373.1 P243,18060,1922
22608075915,The teaching of ideals,"Charters, W. W.",371.3 C486,18045,1929
120407153330,Guidance for youth,"Davis, Frank G.",361.06 D261,18051,1937
22908102252,Modern practices in the elementary school,"Hockett, John A.",372.01 H685,18034,1938
22108075351,Supervision,"Barr, A. S.",371.203 B268 PPI,18047,1938
120407084447,Charter of the United Nations and statute of the International Court of Justice,United Nations,352.84 U58,31100,1946
22808160715,Personality and school,"Bliss, Walton B.",371.422 B649,329,1946
10503062941,Personality and school,"Bliss, Walton",370.422 B649,346,1946
10503062941,Personality and school,"Bliss, Walton",370.422 B649,333,1946
22008162711,Supervision,"Barr, A. S.",371.203 B268 DLI,26,1947
120407111503,The reconstruction of humanity,"Sorokin, Pitirin A.",355.028 S714,31850,1948
31108141602,Food,"Stanley, Louise",394.1 S788,12774,1950
31108142836,Etiquette,"Post, Emily",395 P857,30421,1950
20608163012,Hone nursing textbook,"Nursing Services, American Red Cross",362.16 N974,20415,1951
22908112844,Health principles and practice,"Langton, C. V.",372.37 L286,1358,1953
20708091738,Should you drink...,"Durfee, Charles H.",362.292 D958,31726,1954
22908101437,Speech correction,"Van Reper, Charles",371.9142 V274,33039,1954
22908154223,Children and the language arts,"Henrick, Virgil E.",372.6 H566,33025,1955
21908082150,Personnel management in school administration,"Chandler, B. J.",371.2 C455,18059,1955
31108144730,Our heritage (a Philippe school reader),"Alip, Eufronio M.",398.2 A412,10699,1956
20708141815,Air pollution handbook,"Magill, Paul L.",363.7392 M194,18364,1956
31108144730,Our heritage (a Philippe school reader),"Alip, Eufronio M.",398.2 A412,10691,1956
20708141815,Air pollution handbook,"Magill, Paul L.",363.7392 M194,18341,1956
22908101645,The rehabilitation of speech,"West, Robert",371.9142 W519,33362,1957
30808103247,Writing from experience,"Palmer, Raymond C.",372.623 P175,1835,1957
22908142450,Faster reading,"Shefter, Harry",372.47 S542,30936,1958
10703060049,The art of teaching,"Highet, Gilbert",371.102 H638,31399,1958
22908090541,Purity and happiness,"Mazzel, Massimiliano",371.823 M477,96,1958
22908103519,The elementary school teacher at work,"Kyte, George C.",372.24 K99,20758,1958
22808144625,Guidance in today''s schools,"Mortensen, Donald G.",371.4 M887,19492,1959
20708150414,Book of scouting,"Bezucha, R. D.",369.43 B574,595,1959
31108141401,Teach yourself children tailoring,"Hepworth, M. F.",391.3 H529,20457,1960
120407153120,Therapeutic psychology,"Brammer, Lawrence M.",361.06 B815,499,1960
21908082326,School administration and supervision,"Gregorio, Herman C.",371.2 G821,32629,1961
22108083748,Voice and articulation,"Van Riper, Charles",371.21 V274,1372,1961
20708105938,Accident prevention,International Labour Organizationa,363.1 I61,33352,1961
31108110835,The ship,"Landstrom, Bjorm",387 L263,33172,1961
120407141713,Adventurous Armida,"Sharp, Andrew",355.352 S531,34,1961
20708141935,Nutrition in a nutshell,"Williams, Roger J.",363.8 W726,19961,1962
22908085501,School health services,"Wilson, Charles C.",371.71 W747,308,1962
22808111437,Methods and materials for teaching the biological sciences,"Miller, David F.",371.33 M647,32560,1962
22808162537,Essentials of teaching industrial and related subjects,"Belen, Hermogenes",371.425 B428,18050,1962
22808100326,Blackboard drawing for geography,"Crichton, J. Stewart",371.33 C928,34483,1962
30808111738,Social studies for children in a democracy,"Michaelis, John U.",372.83 M621,30418,1963
30808111738,Social studies for children in a democracy,"Michaelis, John U.",372.83 M621,5692,1963
22808140525,Guidance and counseling in groups,"Bennett, Margaret E.",371.4 B472,8145,1963
30808105033,Teaching Mathematics in the elementary school,"Corle, Clyde G.",372.7 C799,18013,1964
10703063230,Team teaching,"Beggs, David W.",371.148 B416,18648,1964
31108145615,Mythology,"Bulfinch, Thomas",398.2 B933,19977,1964
20708144257,Report of the President''s Commission on the assassination of President John F. Kennedy,"Warren, Earl",364.1524 W287,255,1964
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20279,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20280,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20281,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20295,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20252,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20241,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20297,1965
22908102608,Teaching elementary school subjects,"Gregorio, Herman C.",372.13 G821,30862,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20240,1965
10703002721,The student teacher in the elementary,"Michaelis, John U.",370.71 M621,5706,1965
22808082214,Communication through reports,"Douglas, Paul",371.302 D735,33044,1965
30308075225,Advanced speech manual,"Perez, Lourdes del Rosario",372.622 P438,20485,1965
120407084751,Philippine diplomatic and consular practice,"Castro, Pacifico A.",353.13263 C355,34300,1965
30808110455,Evaluation in Social Studies,"Berg, Harry D.",372.83 B493,5567,1965
22808083744,Studying made easy,"Mendez, Paz P.",371.30281 M538,20239,1965
22908150340,Create,"Platts, Mary E.",372.5 P719,31831,1966
22708145854,Principles and methods of teaching,"Gregorio, Herman C.",371.3 G821 RE,20327,1967
31008135947,The subject curriculum,"Alpren, Morton",375.001 A457,8089,1967
22108105246,Evaluation and measurement for Philippine schools,"Ruiz, Macario B.",371.26 R934,19479,1967
22108105246,Evaluation and measurement for Philippine schools,"Ruiz, Macario B.",371.26 R934,19460,1967
22108091837,Evaluation for Philippine schools,"Clemente, Tito",371.26 C626,5625,1967
30808104156,On teaching literature,"Jenkinson, Edward B.",372.64 J52,18623,1967
20708141137,Our polluted planet,Ambassador College Research Department,363.73 A471,20321,1968
20708141137,Our polluted planet,Ambassador College Research Department,363.73 A471,20319,1968
20708141137,Our polluted planet,Ambassador College Research Department,363.73 A471,20318,1968
10703041447,Teachers for the schools tomorrow,"Thomas, Jean",370.92 T458,20678,1968
31108150742,Mythology,"Hamilton, Edith",398.2 H217,8808,1969
30808110658,Teaching elementary social studies,"Kaltsounis, Theodore",372.83 K14,5693,1969
31108150742,Mythology,"Hamilton, Edith",398.2 H217,35075,1969
31108150742,Mythology,"Hamilton, Edith",398.2 H217,33442,1969
22908110058,Developing an effecive elementary science curriculum,"Herman, Jerry J.",372.35 H551,5745,1969
10503052410,Introduction to psychological research,"Lathrop, Richard G.",370.15 L355,8066,1969
31108150742,Mythology,"Hamilton, Edith",398.2 H217,33366,1969
31108150742,Mythology,"Hamilton, Edith",398.2 H217,575,1969
31008153306,The great ideas today 1969,"Hutchins, Robert M.",378 H974,34399,1969
31108151635,Outline of Philippine mythology,"Jocano, F. Landa",398.2 J63,18842,1969
20708090249,Changing perspectives in mental illness,"Plog, Stanley C.",362.2 P729,8009,1969
120407151542,The battles of the constitution,"Goldston, Robert",359.1 G624,10741,1969
120407151542,The battles of the constitution,"Goldston, Robert",359.1 G624,10743,1969
31108151635,Outline of Philippine mythology,"Jocano, F. Landa",398.2 J63,20006,1969
31108150742,Mythology,"Hamilton, Edith",398.2 H217,20180,1969
31108151635,Outline of Philippine mythology,"Jocano, F. Landa",398.2 J63,30380,1969
31108112959,Fashion in history,"Bigelow, Marybelle s.",391.009 B592,10341,1970
31108112959,Fashion in history,"Bigelow, Marybelle s.",391.009 B592,10340,1970
31108090914,International trade,"Miranda, Gregorio S.",382 M672 70E,18828,1970
31108090914,International trade,"Miranda, Gregorio S.",382 M672 70E,20743,1970
120407163442,Guidelines for Christian social action in our neighborhood communities,Philippines for Christ Movement,361.2 P557,20307,1970
31108152207,Lord of the four quarters,"Perry, John Wein",398.2 P463,7755,1970
21908083218,Publis secondary school administration in the Philippines,"Guiang, Pedro G.",371.2 G943,18023,1970
22108080238,Establishing instructional goals,"Popham, W. James",371.203 P827,20701,1970
20708112204,Protection of mankind''s cultural heritage,UNESCO,363.69 U56,20648,1970
10503061834,The practice of creativity,"Prince, George M.",370.1534 P955,10534,1970
10603224320,The beginning elementary school teacher,"Foster, Walter S.",370.7 F758,10500,1970
21908084005,Handbook of college and university administration,"Knowles, Asa S.",371.2 K73,18363,1970
21908083352,Recent trends in administration in Southeast Asian Universities,"Hsueh, S. S.",371.2 H873,20774,1970
20708145140,Handbook for chairmen and secretaries,"Bentley, C. F.",367 B477,31197,1970
20708153056,"Freedom, bureaucracy and schooling","Haubrich, Vernon F.",370 H368,5591,1971
20708134542,Highways and our environment,"Robinson, John",363.7 R662,18191,1971
10703061541,Theoretical foundations of learning and teaching,"Smith, M. Daniel",371.102 S655,19150,1971
